Season,Date,HomeTeam,AwayTeam,Side,Team,Point,LineBucket,OddsSource,DecimalOdds,ModelWinProbability,ModelPushProbability,MarketNoVigProbability,ModelMinusMarketProbability,ModelExpectedReturn,Result,FlatBetReturn,PositiveModelEV
2023/24,2024-05-11,Fulham,Man City,Home,Fulham,2.0,+1.5 or more,Pinnacle Close,1.76,0.5853984165692254,0.19615692003388308,0.5521628498727736,0.03323556669645178,0.22645813319571984,L,-1.0,True
2023/24,2024-05-11,Fulham,Man City,Away,Man City,-2.0,-1.5 or more,Pinnacle Close,2.17,0.21844466339689197,0.19615692003388308,0.44783715012722647,-0.2293924867303345,-0.3298181603948614,W,1.17,False
2023/24,2024-05-11,Newcastle,Brighton,Home,Newcastle,-1.0,-0.5 to -1.0,Pinnacle Close,1.96,0.3160611220707948,0.21490450952035767,0.5,-0.1839388779292052,-0.1656156912208846,L,-1.0,False
2023/24,2024-05-11,Newcastle,Brighton,Away,Brighton,1.0,+0.5 to +1.0,Pinnacle Close,1.96,0.4690343684088473,0.21490450952035767,0.5,-0.030965631591152676,0.13421187160169845,W,0.96,True
2023/24,2024-05-11,Nott'm Forest,Chelsea,Home,Nott'm Forest,0.5,+0.5 to +1.0,Pinnacle Close,2.04,0.567819723880387,0.0,0.48223350253807107,0.08558622134231597,0.15835223671598964,L,-1.0,True
2023/24,2024-05-11,Nott'm Forest,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,1.9,0.4321802761196133,0.0,0.5177664974619289,-0.08558622134231564,-0.17885747537273478,W,0.8999999999999999,False
2023/24,2024-05-11,Tottenham,Burnley,Home,Tottenham,-1.5,-1.5 or more,Pinnacle Close,1.79,0.4489115513290027,0.0,0.541025641025641,-0.09211408969663831,-0.19644832312108512,L,-1.0,False
2023/24,2024-05-11,Tottenham,Burnley,Away,Burnley,1.5,+1.5 or more,Pinnacle Close,2.11,0.5510884486709973,0.0,0.45897435897435895,0.09211408969663831,0.1627966266958042,W,1.1099999999999999,True
2023/24,2024-05-11,Wolves,Crystal Palace,Home,Wolves,0.0,near pick'em,Pinnacle Close,1.99,0.34422980717615276,0.2786332099477489,0.49234693877551017,-0.1481171315993574,-0.036349473771707164,L,-1.0,False
2023/24,2024-05-11,Wolves,Crystal Palace,Away,Crystal Palace,-0.0,near pick'em,Pinnacle Close,1.93,0.3771369828760982,0.2786332099477489,0.5076530612244898,-0.13051607834839163,0.0065075868986184116,W,0.9299999999999999,True
2023/24,2024-05-12,Man United,Arsenal,Home,Man United,1.5,+1.5 or more,Pinnacle Close,1.99,0.6906515223039129,0.0,0.49234693877551017,0.19830458352840274,0.37439652938478674,W,0.99,True
2023/24,2024-05-12,Man United,Arsenal,Away,Arsenal,-1.5,-1.5 or more,Pinnacle Close,1.93,0.30934847769608737,0.0,0.5076530612244898,-0.19830458352840247,-0.4029574380465515,L,-1.0,False
2023/24,2024-05-14,Tottenham,Man City,Home,Tottenham,1.5,+1.5 or more,Pinnacle Close,1.88,0.6698602405134035,0.0,0.5216284987277354,0.14823174178566811,0.25933725216519854,L,-1.0,True
2023/24,2024-05-14,Tottenham,Man City,Away,Man City,-1.5,-1.5 or more,Pinnacle Close,2.05,0.33013975948659696,0.0,0.4783715012722647,-0.14823174178566773,-0.3232134930524763,W,1.0499999999999998,False
2023/24,2024-05-15,Brighton,Chelsea,Home,Brighton,0.5,+0.5 to +1.0,Pinnacle Close,1.83,0.6751386388568243,0.0,0.5331632653061223,0.141975373550702,0.23550370910798857,L,-1.0,True
2023/24,2024-05-15,Brighton,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,2.09,0.3248613611431757,0.0,0.4668367346938776,-0.1419753735507019,-0.3210397552107629,W,1.0899999999999999,False
2023/24,2024-05-19,Arsenal,Everton,Home,Arsenal,-2.0,-1.5 or more,Pinnacle Close,2.02,0.28062401244468327,0.21235310193800677,0.48337595907928377,-0.2027519466346005,-0.2207863929237331,L,-1.0,False
2023/24,2024-05-19,Arsenal,Everton,Away,Everton,2.0,+1.5 or more,Pinnacle Close,1.89,0.5070228856173097,0.21235310193800677,0.5166240409207161,-0.009601155303406439,0.17062635575472201,W,0.8899999999999999,True
2023/24,2024-05-19,Crystal Palace,Aston Villa,Home,Crystal Palace,-0.5,-0.5 to -1.0,Pinnacle Close,1.78,0.4337478686302592,0.0,0.5482233502538072,-0.11447548162354798,-0.22792879383813863,W,0.78,False
2023/24,2024-05-19,Crystal Palace,Aston Villa,Away,Aston Villa,0.5,+0.5 to +1.0,Pinnacle Close,2.16,0.5662521313697407,0.0,0.4517766497461929,0.11447548162354781,0.22310460375864005,L,-1.0,True
2023/24,2024-05-19,Sheffield United,Tottenham,Home,Sheffield United,1.5,+1.5 or more,Pinnacle Close,2.05,0.6645519955254794,0.0,0.4783715012722647,0.1861804942532147,0.36233159082723265,L,-1.0,True
2023/24,2024-05-19,Sheffield United,Tottenham,Away,Tottenham,-1.5,-1.5 or more,Pinnacle Close,1.88,0.3354480044745204,0.0,0.5216284987277354,-0.18618049425321503,-0.3693577515879017,W,0.8799999999999999,False
2024/25,2024-08-16,Man United,Fulham,Home,Man United,-1.0,-0.5 to -1.0,Pinnacle Close,1.83,0.34145671110798015,0.2212944815138354,0.5355329949238579,-0.19407628381587771,-0.15383973715856092,PUSH,0.0,False
2024/25,2024-08-16,Man United,Fulham,Away,Fulham,1.0,+0.5 to +1.0,Pinnacle Close,2.11,0.4372488073781846,0.2212944815138354,0.46446700507614214,-0.027218197697957525,0.1438894650818049,PUSH,0.0,True
2024/25,2024-08-17,Arsenal,Wolves,Home,Arsenal,-2.0,-1.5 or more,Pinnacle Close,2.0,0.37763830819162725,0.22157461668682507,0.4871794871794872,-0.10954117898785998,-0.023148766929920406,PUSH,0.0,False
2024/25,2024-08-17,Arsenal,Wolves,Away,Wolves,2.0,+1.5 or more,Pinnacle Close,1.9,0.40078707512154754,0.22157461668682507,0.5128205128205129,-0.11203343769896534,-0.016929940582234626,PUSH,0.0,False
2024/25,2024-08-17,Everton,Brighton,Home,Everton,0.0,near pick'em,Pinnacle Close,1.86,0.3795085262271804,0.2402021482874184,0.5267175572519084,-0.147209031024728,-0.05391199293002602,L,-1.0,False
2024/25,2024-08-17,Everton,Brighton,Away,Brighton,-0.0,near pick'em,Pinnacle Close,2.07,0.38028932548540106,0.2402021482874184,0.47328244274809167,-0.0929931172626906,0.027401052042198504,W,1.0699999999999998,True
2024/25,2024-08-17,Ipswich Town,Liverpool,Home,Ipswich Town,1.5,+1.5 or more,Pinnacle Close,2.04,0.6692927913073308,0.0,0.48223350253807107,0.1870592887692597,0.36535729426695485,L,-1.0,True
2024/25,2024-08-17,Ipswich Town,Liverpool,Away,Liverpool,-1.5,-1.5 or more,Pinnacle Close,1.9,0.3307072086926696,0.0,0.5177664974619289,-0.1870592887692593,-0.3716563034839277,W,0.8999999999999999,False
2024/25,2024-08-17,Newcastle,Southampton,Home,Newcastle,-1.5,-1.5 or more,Pinnacle Close,1.88,0.4769256941380474,0.0,0.5228426395939086,-0.045916945455861224,-0.1033796950204709,L,-1.0,False
2024/25,2024-08-17,Newcastle,Southampton,Away,Southampton,1.5,+1.5 or more,Pinnacle Close,2.06,0.5230743058619522,0.0,0.47715736040609136,0.04591694545586089,0.07753307007562171,W,1.06,True
2024/25,2024-08-17,Nott'm Forest,Bournemouth,Home,Nott'm Forest,0.0,near pick'em,Pinnacle Close,1.94,0.4436692895783571,0.24620189748111232,0.5051020408163266,-0.061432751237969485,0.10692031926312512,PUSH,0.0,True
2024/25,2024-08-17,Nott'm Forest,Bournemouth,Away,Bournemouth,-0.0,near pick'em,Pinnacle Close,1.98,0.31012881294053063,0.24620189748111232,0.49489795918367346,-0.18476914624314283,-0.13974305289663702,PUSH,0.0,False
2024/25,2024-08-18,Chelsea,Man City,Home,Chelsea,0.5,+0.5 to +1.0,Pinnacle Close,1.96,0.47489227569160913,0.0,0.5012722646310432,-0.026379988939434107,-0.06921113964444608,L,-1.0,False
2024/25,2024-08-18,Chelsea,Man City,Away,Man City,-0.5,-0.5 to -1.0,Pinnacle Close,1.97,0.5251077243083914,0.0,0.49872773536895665,0.026379988939434718,0.03446221688753093,W,0.97,True
2024/25,2024-08-19,Leicester,Tottenham,Home,Leicester,1.0,+0.5 to +1.0,Pinnacle Close,2.02,0.6020087764638972,0.19941529043981474,0.48600508905852424,0.11600368740537292,0.41547301889688704,W,1.02,True
2024/25,2024-08-19,Leicester,Tottenham,Away,Tottenham,-1.0,-0.5 to -1.0,Pinnacle Close,1.91,0.19857593309628804,0.19941529043981474,0.5139949109414759,-0.3154189778451878,-0.4213046773462751,L,-1.0,False
2024/25,2024-08-24,Brighton,Man United,Home,Brighton,0.0,near pick'em,Pinnacle Close,2.12,0.5445701213219162,0.21107918068489614,0.46329113924050636,0.08127898208140982,0.3655678378873586,W,1.12,True
2024/25,2024-08-24,Brighton,Man United,Away,Man United,-0.0,near pick'em,Pinnacle Close,1.83,0.2443506979931872,0.21107918068489614,0.5367088607594936,-0.29235816276630644,-0.34175904198757123,L,-1.0,False
2024/25,2024-08-24,Southampton,Nott'm Forest,Home,Southampton,0.0,near pick'em,Pinnacle Close,2.03,0.41589626539630326,0.2715492703931579,0.4808184143222507,-0.06492214892594744,0.11581868914765336,L,-1.0,True
2024/25,2024-08-24,Southampton,Nott'm Forest,Away,Nott'm Forest,-0.0,near pick'em,Pinnacle Close,1.88,0.31255446421053895,0.2715492703931579,0.5191815856777493,-0.20662712146721035,-0.14084833689102894,W,0.8799999999999999,False
2024/25,2024-08-31,Arsenal,Brighton,Home,Arsenal,-1.5,-1.5 or more,Pinnacle Close,2.09,0.4002471298215711,0.0,0.46954314720812185,-0.06929601738655072,-0.16348349867291645,L,-1.0,False
2024/25,2024-08-31,Arsenal,Brighton,Away,Brighton,1.5,+1.5 or more,Pinnacle Close,1.85,0.5997528701784289,0.0,0.530456852791878,0.06929601738655089,0.10954280983009357,W,0.8500000000000001,True
2024/25,2024-08-31,Everton,Bournemouth,Home,Everton,0.0,near pick'em,Pinnacle Close,1.87,0.4487047545112839,0.23376154499965346,0.5241730279898218,-0.0754682734785379,0.07283943593575437,L,-1.0,True
2024/25,2024-08-31,Everton,Bournemouth,Away,Bournemouth,-0.0,near pick'em,Pinnacle Close,2.06,0.3175337004890624,0.23376154499965346,0.47582697201017815,-0.15829327152111577,-0.11211903199287804,W,1.06,False
2024/25,2024-08-31,Nott'm Forest,Wolves,Home,Nott'm Forest,-0.5,-0.5 to -1.0,Pinnacle Close,2.01,0.5402843455600147,0.0,0.4885496183206107,0.05173472723940398,0.08597153457562945,L,-1.0,True
2024/25,2024-08-31,Nott'm Forest,Wolves,Away,Wolves,0.5,+0.5 to +1.0,Pinnacle Close,1.92,0.45971565443998547,0.0,0.5114503816793893,-0.05173472723940381,-0.11734594347522798,W,0.9199999999999999,False
2024/25,2024-08-31,West Ham,Man City,Home,West Ham,1.5,+1.5 or more,Pinnacle Close,1.99,0.5630502751084183,0.0,0.49234693877551017,0.07070333633290815,0.1204700474657524,L,-1.0,True
2024/25,2024-08-31,West Ham,Man City,Away,Man City,-1.5,-1.5 or more,Pinnacle Close,1.93,0.4369497248915816,0.0,0.5076530612244898,-0.0707033363329082,-0.1566870309592474,W,0.9299999999999999,False
2024/25,2024-09-01,Chelsea,Crystal Palace,Home,Chelsea,-1.0,-0.5 to -1.0,Pinnacle Close,1.85,0.3115592693343476,0.2367769128490263,0.5292620865139949,-0.2177028171796473,-0.18683843888243062,L,-1.0,False
2024/25,2024-09-01,Chelsea,Crystal Palace,Away,Crystal Palace,1.0,+0.5 to +1.0,Pinnacle Close,2.08,0.4516638178166261,0.2367769128490263,0.4707379134860051,-0.019074095669378954,0.17623765390760865,W,1.08,True
2024/25,2024-09-01,Man United,Liverpool,Home,Man United,0.5,+0.5 to +1.0,Pinnacle Close,1.92,0.4495923098583776,0.0,0.5114503816793893,-0.06185807182101166,-0.136782765071915,L,-1.0,False
2024/25,2024-09-01,Man United,Liverpool,Away,Liverpool,-0.5,-0.5 to -1.0,Pinnacle Close,2.01,0.5504076901416224,0.0,0.4885496183206107,0.06185807182101166,0.10631945718466085,W,1.0099999999999998,True
2024/25,2024-09-01,Newcastle,Tottenham,Home,Newcastle,0.0,near pick'em,Pinnacle Close,1.92,0.5284622132043811,0.20441674819430386,0.5114503816793893,0.01701183152499186,0.21906419754671563,W,0.9199999999999999,True
2024/25,2024-09-01,Newcastle,Tottenham,Away,Tottenham,-0.0,near pick'em,Pinnacle Close,2.01,0.2671210386013152,0.20441674819430386,0.4885496183206107,-0.22142857971929553,-0.25866996421705263,L,-1.0,False
2024/25,2024-09-14,Aston Villa,Everton,Home,Aston Villa,-1.0,-0.5 to -1.0,Pinnacle Close,1.87,0.30379825665605487,0.22563339021042061,0.5241730279898218,-0.22037477133376693,-0.20626386984275674,PUSH,0.0,False
2024/25,2024-09-14,Aston Villa,Everton,Away,Everton,1.0,+0.5 to +1.0,Pinnacle Close,2.06,0.4705683531335245,0.22563339021042061,0.47582697201017815,-0.005258618876653631,0.19500419766548116,PUSH,0.0,True
2024/25,2024-09-14,Bournemouth,Chelsea,Home,Bournemouth,0.5,+0.5 to +1.0,Pinnacle Close,1.97,0.5897434235570259,0.0,0.49744897959183665,0.09229444396518927,0.1617945444073411,L,-1.0,True
2024/25,2024-09-14,Bournemouth,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,1.95,0.4102565764429734,0.0,0.5025510204081632,-0.09229444396518982,-0.19999967593620183,W,0.95,False
2024/25,2024-09-14,Brighton,Ipswich Town,Home,Brighton,-1.5,-1.5 or more,Pinnacle Close,1.89,0.618306666099636,0.0,0.5190839694656489,0.09922269663398708,0.168599598928312,L,-1.0,True
2024/25,2024-09-14,Brighton,Ipswich Town,Away,Ipswich Town,1.5,+1.5 or more,Pinnacle Close,2.04,0.38169333390036386,0.0,0.4809160305343511,-0.09922269663398725,-0.22134559884325772,W,1.04,False
2024/25,2024-09-14,Crystal Palace,Leicester,Home,Crystal Palace,-1.0,-0.5 to -1.0,Pinnacle Close,1.87,0.25123629596241137,0.24295571854909534,0.5253807106598984,-0.27414441469748707,-0.2872324080011953,L,-1.0,False
2024/25,2024-09-14,Crystal Palace,Leicester,Away,Leicester,1.0,+0.5 to +1.0,Pinnacle Close,2.07,0.505807985488493,0.24295571854909534,0.4746192893401016,0.031188696148391426,0.28997824851027587,W,1.0699999999999998,True
2024/25,2024-09-14,Liverpool,Nott'm Forest,Home,Liverpool,-2.0,-1.5 or more,Pinnacle Close,1.85,0.31754006652083655,0.20897145105599274,0.5280612244897959,-0.21052115796895932,-0.20357942588045963,L,-1.0,False
2024/25,2024-09-14,Liverpool,Nott'm Forest,Away,Nott'm Forest,2.0,+1.5 or more,Pinnacle Close,2.07,0.4734884824231707,0.20897145105599274,0.47193877551020413,0.0015497069129665753,0.189092609671956,W,1.0699999999999998,True
2024/25,2024-09-14,Man City,Brentford,Home,Man City,-2.0,-1.5 or more,Pinnacle Close,2.09,0.29018548909012515,0.21147507403957305,0.46410256410256406,-0.17391707501243892,-0.18203725376206537,L,-1.0,False
2024/25,2024-09-14,Man City,Brentford,Away,Brentford,2.0,+1.5 or more,Pinnacle Close,1.81,0.49833943687030197,0.21147507403957305,0.5358974358974359,-0.037557999027133915,0.11346945477481968,W,0.81,True
2024/25,2024-09-21,Aston Villa,Wolves,Home,Aston Villa,-1.0,-0.5 to -1.0,Pinnacle Close,1.85,0.37930352949105817,0.2354787518927861,0.5292620865139949,-0.1499585570229367,-0.06280971854875622,W,0.8500000000000001,False
2024/25,2024-09-21,Aston Villa,Wolves,Away,Wolves,1.0,+0.5 to +1.0,Pinnacle Close,2.08,0.38521771861615556,0.2354787518927861,0.4707379134860051,-0.08552019486984952,0.036731606614389734,L,-1.0,True
2024/25,2024-09-21,Leicester,Everton,Home,Leicester,0.0,near pick'em,Pinnacle Close,1.81,0.43836072736239956,0.24308666700668685,0.538265306122449,-0.09990457876004949,0.03651958353263002,PUSH,0.0,True
2024/25,2024-09-21,Leicester,Everton,Away,Everton,-0.0,near pick'em,Pinnacle Close,2.11,0.3185526056309136,0.24308666700668685,0.46173469387755106,-0.14318208824663747,-0.0847673351120855,PUSH,0.0,False
2024/25,2024-09-21,Tottenham,Brentford,Home,Tottenham,-1.0,-0.5 to -1.0,Pinnacle Close,2.01,0.28527989183146724,0.21854660405603676,0.4872448979591837,-0.20196500612771645,-0.20804081336271418,W,1.0099999999999998,False
2024/25,2024-09-21,Tottenham,Brentford,Away,Brentford,1.0,+0.5 to +1.0,Pinnacle Close,1.91,0.49617350411249594,0.21854660405603676,0.5127551020408163,-0.01658159792832037,0.16623799691090396,L,-1.0,True
2024/25,2024-09-21,West Ham,Chelsea,Home,West Ham,0.5,+0.5 to +1.0,Pinnacle Close,1.9,0.5296562118703034,0.0,0.5153061224489797,0.014350089421323764,0.006346802553576447,L,-1.0,True
2024/25,2024-09-21,West Ham,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,2.02,0.47034378812969646,0.0,0.48469387755102045,-0.014350089421323986,-0.049905547978013165,W,1.02,False
2024/25,2024-09-28,Arsenal,Leicester,Home,Arsenal,-2.0,-1.5 or more,Pinnacle Close,1.85,0.31952568757695693,0.21832739359336997,0.5280612244897959,-0.20853553691283894,-0.19055008438925963,PUSH,0.0,False
2024/25,2024-09-28,Arsenal,Leicester,Away,Leicester,2.0,+1.5 or more,Pinnacle Close,2.07,0.46214691882967307,0.21832739359336997,0.47193877551020413,-0.009791856680531064,0.1749715155707931,PUSH,0.0,True
2024/25,2024-09-28,Everton,Crystal Palace,Home,Everton,0.0,near pick'em,Pinnacle Close,1.99,0.4253699105297164,0.2564297093872049,0.49234693877551017,-0.06697702824579377,0.10291583134134052,W,0.99,True
2024/25,2024-09-28,Everton,Crystal Palace,Away,Crystal Palace,-0.0,near pick'em,Pinnacle Close,1.93,0.3182003800830788,0.2564297093872049,0.5076530612244898,-0.189452681141411,-0.12944355705245297,L,-1.0,False
2024/25,2024-09-28,Newcastle,Man City,Home,Newcastle,1.0,+0.5 to +1.0,Pinnacle Close,2.04,0.47457116557701245,0.22110197455336147,0.47959183673469385,-0.0050206711576814,0.18922715233046683,W,1.04,True
2024/25,2024-09-28,Newcastle,Man City,Away,Man City,-1.0,-0.5 to -1.0,Pinnacle Close,1.88,0.30432685986962604,0.22110197455336147,0.5204081632653061,-0.2160813033956801,-0.2067635288917416,L,-1.0,False
2024/25,2024-09-28,Wolves,Liverpool,Home,Wolves,1.5,+1.5 or more,Pinnacle Close,2.01,0.5659816935700359,0.0,0.4885496183206107,0.07743207524942519,0.1376232040757721,W,1.0099999999999998,True
2024/25,2024-09-28,Wolves,Liverpool,Away,Liverpool,-1.5,-1.5 or more,Pinnacle Close,1.92,0.43401830642996414,0.0,0.5114503816793893,-0.07743207524942514,-0.16668485165446895,L,-1.0,False
2024/25,2024-09-29,Ipswich Town,Aston Villa,Home,Ipswich Town,0.5,+0.5 to +1.0,Pinnacle Close,1.83,0.41151251380150944,0.0,0.5355329949238579,-0.12402048112234842,-0.2469320997432377,W,0.8300000000000001,False
2024/25,2024-09-29,Ipswich Town,Aston Villa,Away,Aston Villa,-0.5,-0.5 to -1.0,Pinnacle Close,2.11,0.5884874861984909,0.0,0.46446700507614214,0.12402048112234876,0.24170859587881577,L,-1.0,True
2024/25,2024-10-05,Crystal Palace,Liverpool,Home,Crystal Palace,1.0,+0.5 to +1.0,Pinnacle Close,2.05,0.4630511959706211,0.23288507244060214,0.4783715012722647,-0.015320305301643578,0.1821400241803754,PUSH,0.0,True
2024/25,2024-10-05,Crystal Palace,Liverpool,Away,Liverpool,-1.0,-0.5 to -1.0,Pinnacle Close,1.88,0.3040637315887768,0.23288507244060214,0.5216284987277354,-0.21756476713895861,-0.19547511217249747,PUSH,0.0,False
2024/25,2024-10-19,Newcastle,Brighton,Home,Newcastle,-0.5,-0.5 to -1.0,Pinnacle Close,1.96,0.5194403194425233,0.0,0.5,0.019440319442523335,0.01810302610734571,L,-1.0,True
2024/25,2024-10-19,Newcastle,Brighton,Away,Brighton,0.5,+0.5 to +1.0,Pinnacle Close,1.96,0.48055968055747644,0.0,0.5,-0.019440319442523557,-0.05810302610734619,W,0.96,False
2024/25,2024-10-20,Liverpool,Chelsea,Home,Liverpool,-1.0,-0.5 to -1.0,Pinnacle Close,1.92,0.42124918081307305,0.21407012296487504,0.5114503816793893,-0.09020120086631622,0.022868550125975273,PUSH,0.0,True
2024/25,2024-10-20,Liverpool,Chelsea,Away,Chelsea,1.0,+0.5 to +1.0,Pinnacle Close,2.01,0.36468069622205207,0.21407012296487504,0.4885496183206107,-0.12386892209855865,-0.052921677628800345,PUSH,0.0,False
2024/25,2024-10-20,Wolves,Man City,Home,Wolves,1.5,+1.5 or more,Pinnacle Close,1.85,0.5313274014004352,0.0,0.530456852791878,0.0008705486085571756,-0.017044307409194825,W,0.8500000000000001,False
2024/25,2024-10-20,Wolves,Man City,Away,Man City,-1.5,-1.5 or more,Pinnacle Close,2.09,0.4686725985995644,0.0,0.46954314720812185,-0.0008705486085574532,-0.02047426892691051,L,-1.0,False
2024/25,2024-10-26,Aston Villa,Bournemouth,Home,Aston Villa,-0.5,-0.5 to -1.0,Pinnacle Close,2.03,0.48140592415424505,0.0,0.48346055979643765,-0.0020546356421926038,-0.022745973966882715,L,-1.0,False
2024/25,2024-10-26,Aston Villa,Bournemouth,Away,Bournemouth,0.5,+0.5 to +1.0,Pinnacle Close,1.9,0.5185940758457551,0.0,0.5165394402035622,0.0020546356421928813,-0.014671255893065338,W,0.8999999999999999,False
2024/25,2024-10-26,Brighton,Wolves,Home,Brighton,-1.0,-0.5 to -1.0,Pinnacle Close,1.96,0.43074619631609107,0.23439740514384796,0.5,-0.06925380368390893,0.07865994992338643,L,-1.0,True
2024/25,2024-10-26,Brighton,Wolves,Away,Wolves,1.0,+0.5 to +1.0,Pinnacle Close,1.96,0.3348563985400609,0.23439740514384796,0.5,-0.16514360145993912,-0.10928405371763267,W,0.96,False
2024/25,2024-10-26,Everton,Fulham,Home,Everton,0.0,near pick'em,Pinnacle Close,1.95,0.4358705483199127,0.23928223354278777,0.5025510204081632,-0.06668047208825056,0.08922980276661746,PUSH,0.0,True
2024/25,2024-10-26,Everton,Fulham,Away,Fulham,-0.0,near pick'em,Pinnacle Close,1.97,0.32484721813729966,0.23928223354278777,0.49744897959183665,-0.17260176145453698,-0.12076874672673188,PUSH,0.0,False
2024/25,2024-10-26,Man City,Southampton,Home,Man City,-2.5,-1.5 or more,Pinnacle Close,1.97,0.4451486793765295,0.0,0.49487179487179483,-0.04972311549526531,-0.1230571016282368,L,-1.0,False
2024/25,2024-10-26,Man City,Southampton,Away,Southampton,2.5,+1.5 or more,Pinnacle Close,1.93,0.5548513206234704,0.0,0.5051282051282052,0.0497231154952652,0.07086304880329786,W,0.9299999999999999,True
2024/25,2024-10-27,Arsenal,Liverpool,Home,Arsenal,0.0,near pick'em,Pinnacle Close,1.96,0.4864443123025343,0.22818500881361448,0.5,-0.01355568769746568,0.18161586092658177,PUSH,0.0,True
2024/25,2024-10-27,Arsenal,Liverpool,Away,Liverpool,-0.0,near pick'em,Pinnacle Close,1.96,0.285370678883851,0.22818500881361448,0.5,-0.21462932111614902,-0.21248846057403753,PUSH,0.0,False
